Name,AUID,Coords,Const,Type,Period,Mag,ra,dec,Xmatch_obj,separation,Eclipsing,CV_Types,CV_subtypes,CV_subsubtypes,eclipse_clear,Clarity,manual_label,
TCP J19092450+3041330,000-BPC-495,19 09 24.70 +30 41 30.4,Lyr,UGSU,--,14.7 - 21.8 g,287.3529167,30.69177778,ZTF21abvytzx,0.10341141,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
ZTF18ablwwuk,000-BPB-865,19 24 15.73 +31 47 46.8,Lyr,UGSU,--,17.3 - 21.6 g,291.0655417,31.79633333,ZTF18ablwwuk,0.024201433,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
FQ Mon,000-BBM-817,07 16 41.28 -06 56 48.5,Mon,UGSU,0.0713,14.0 - 21.7: V,109.172,-6.946805556,ZTF18acrvcld,0.123633028,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
ASASSN-18fl,000-BMP-803,07 45 39.19 -10 08 59.8,Mon,UGSU,--,13.9 - 20.0 V,116.4132917,-10.14994444,ZTF19aaeroeh,0.46313329,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
ASASSN-20qp,000-BNS-971,07 07 08.03 -00 56 41.2,Mon,UGSU,--,14.1 - 20.6 g,106.7834583,-0.944777778,ZTF19aadqrmz,0.305493334,0,dwarf_nova,dwarf_nova_SU_Uma,,0,3,SU_Uma,
ASASSN-21gw,000-BNY-802,07 35 50.73 -05 45 33.5,Mon,UGSU,--,14.5 - 20.9 g,113.961375,-5.759305556,ZTF22abiudsj,0.151137904,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
PNV J06483343+0656236,000-BLL-156,06 48 33.47 +06 56 23.2,Mon,UGSU,0.095:,11.6 - 18.8 V,102.1394583,6.939777778,ZTF19aakvwdu,0.133692121,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
TCP J06382808-0844347,000-BPL-695,06 38 27.96 -08 44 36.5,Mon,UGSU,--,13.3 - 21.7 g,99.6165,-8.743472222,ZTF22abmizwd,0.085066709,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
TCP J07463511-0746335,000-BKT-614,07 46 35.09 -07 46 33.6,Mon,UGSU,0.066,14.3 - 18.9 V,116.6462083,-7.776,ZTF19aaeqmcg,0.804498797,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
ZTF18acrverw,--,07 37 56.92 -04 08 24.6,Mon,UGSU,--,16.5 - 20.6 g,114.4871667,-4.140166667,ZTF18acrverw,0.078059381,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
V0699 Oph,000-BBX-461,16 25 14.76 -04 40 25.0,Oph,UGSU,(32.1:),13.8 - 18.5 p,246.3115,-4.673611111,ZTF19aaafovk,1.093228907,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
V1195 Oph,000-BBY-313,17 00 21.67 -20 53 33.8,Oph,UGSU,0.065,16.0 - 20.5 V,255.0902917,-20.89272222,ZTF18abdrnrd,0.066775361,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
V2690 Oph,000-BJQ-872,16 37 22.21 -00 19 57.1,Oph,UGSU,0.06739,15.0 - 19.15 V,249.3425417,-0.332527778,ZTF20aavzqwh,0.074276541,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
ASASSN-13cs,000-BLD-497,17 11 38.40 +05 39 51.0,Oph,UGSU,--,14.7 - 20.2 CV V,257.91,5.664166667,ZTF19aagdvdi,0.155694608,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
ASASSN-14aj,000-BLH-285,17 36 15.13 +07 16 57.3,Oph,UGSU,--,15.09 - 21.5 V,264.0630417,7.282583333,ZTF18abdggdv,1.544549159,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
ASASSN-15ob,000-BLR-713,16 50 59.48 +01 20 06.5,Oph,UGSU,--,15.2 - 21.0 V,252.7478333,1.335138889,ZTF18abnooyf,0.289765895,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
ASASSN-17jr,000-BMJ-814,17 56 13.86 +02 55 12.7,Oph,UGSU,--,15.9 - 21.9 B V,269.05775,2.920194444,ZTF18abhdxwz,0.643261055,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
ASASSN-18ru,000-BMT-044,17 49 30.95 +02 49 36.0,Oph,UGSU,--,14.6 - 22.8 g,267.3789583,2.826666667,ZTF18absrqum,0.121202183,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
ATLAS19shr,000-BNF-952,16 39 47.74 -08 39 36.0,Oph,UGSU,--,14.2 - 21.7 r CV,249.9489167,-8.66,ZTF19abpgydq,0.130871219,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
CSS 090622:170344+090835,000-BKC-293,17 03 43.55 +09 08 34.8,Oph,UGSU,--,14.5 - 20.8 CV,255.9314583,9.143,ZTF21aatkxqb,0.315727665,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
Gaia17ahb,000-BMF-318,17 46 29.33 -05 20 45.9,Oph,UGSU,--,16.4 - 22.1 g,266.6222083,-5.346083333,ZTF18absekpz,0.047615776,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
MASTER OT J175502.06-005141.2,000-BLD-573,17 55 02.08 -00 51 41.0,Oph,UGSU,0.073,16.1 - 22: CR,268.7586667,-0.861388889,ZTF21abtpwuk,0.184773345,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
MGAB-V708,000-BNZ-824,17 44 20.88 -00 03 20.2,Oph,UGSU,--,14.2 - 21.3 g,266.087,-0.055611111,ZTF20aauomtp,0.365717885,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
ASASSN-15at,000-BLM-628,04 56 01.95 +04 41 16.8,Ori,UGSU,--,15.8 - 21.2 V,74.008125,4.688,ZTF17aaadars,0.084173595,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
ASASSN-21as,000-BNV-914,05 44 17.56 +12 14 52.5,Ori,UGSU,--,15.1 - 20.6 g,86.07316667,12.24791667,ZTF18acyvzik,0.276468939,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
CSS 081221:050716+125314,000-BLD-530,05 07 16.24 +12 53 14.4,Ori,UGSU,--,16.3 - 20.5 G CV,76.81766667,12.88733333,ZTF17aabhioj,0.294855991,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
CSS 111118:051923+155435,000-BKG-485,05 19 22.90 +15 54 35.1,Ori,UGSU,0.0849,14.2 - 17.8 CV,79.84541667,15.90975,ZTF17aacqkto,0.306250023,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
V0364 Peg,000-BCW-740,21 12 29.58 +12 32 04.9,Peg,UGSU,--,15 - <19.0 R,318.12325,12.53469444,ZTF18adljgaq,0.46603092,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
V0368 Peg,000-BCR-054,22 58 43.48 +11 09 12.0,Peg,UGSU,0.0685,12.8 - 19.7 G CV,344.6811667,11.15333333,ZTF18acehkkk,0.139162485,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
V0369 Peg,000-BCW-741,23 03 41.79 +17 17 55.2,Peg,UGSU,--,15.3 - <20 CV,345.924125,17.29866667,ZTF18aborxlf,0.260530536,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
V0444 Peg,000-BJJ-184,21 37 01.82 +07 14 45.9,Peg,UGSU,0.0926,12.0 - 19.4 CV V,324.2575833,7.246083333,ZTF18admjnfw,0.288049209,0,dwarf_nova,dwarf_nova_SU_Uma,,0,0,unclear,
V0476 Peg,000-BCP-548,21 54 33.65 +35 50 17.6,Peg,UGSU,0.0637,14.0 - 18.1 B,328.6402083,35.83822222,ZTF17aaawerk,0.233774387,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
V0521 Peg,000-BFV-018,22 21 44.79 +18 40 08.2,Peg,UGSU,0.0599,11.8 - 17.5 V,335.436625,18.66894444,ZTF18abigrzf,0.38350904,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
V0650 Peg,000-BJQ-308,22 43 48.48 +08 09 26.9,Peg,UGSU,--,12.5 - 19 V,340.952,8.157472222,ZTF18abtkfvl,0.071687708,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
V0766 Peg,000-BCX-955,23 38 48.68 +28 19 55.0,Peg,UGSU,0.07824,14.9 - 19.2 CV,354.7028333,28.33194444,ZTF18abnzaef,0.292878958,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
ASASSN-13bp,000-BLC-201,22 53 50.52 +33 30 32.5,Peg,UGSU,0.067,15.6 - 21.0 V,343.4605,33.50902778,ZTF18abmnmvz,0.133267475,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
ASASSN-13cv,000-BLD-344,22 10 25.24 +30 46 05.9,Peg,UGSU,0.06,15.7 - 21.3 V,332.6051667,30.76830556,ZTF19aacbgrm,0.098738175,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
ASASSN-14ca,000-BLJ-425,23 53 13.21 +27 42 01.8,Peg,UGSU,--,15.4 - 20.2 V,358.3050417,27.7005,ZTF19acftjqb,0.326813311,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
ASASSN-18um,000-BMT-810,22 48 11.91 +16 14 09.8,Peg,UGSU,--,15.0 - 22.8 CV g,342.049625,16.23605556,ZTF18abulqzb,0.304579725,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
CSS 090817:212025+194157,000-BJY-015,21 20 25.15 +19 41 56.8,Peg,UGSU,--,16.7 - 21.8 CV,320.1047917,19.69911111,ZTF18abywkpv,0.661192387,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
CSS 090911:221232+160140,000-BJY-059,22 12 31.99 +16 01 40.0,Peg,UGSU,--,14.1 - 20 CV,333.1332917,16.02777778,ZTF18adhzbgg,0.043467058,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
CSS 091108:231143+204036,000-BJS-203,23 11 42.80 +20 40 35.8,Peg,UGSU,0.08:,15.2 - 21.0 r CV,347.9283333,20.67661111,ZTF18abwglxa,0.414729036,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
CSS 100520:214426+222024,000-BKD-165,21 44 26.43 +22 20 24.7,Peg,UGSU,0.154,14.7 - 17.3 CV,326.110125,22.34019444,ZTF20abhzbki,0.335654635,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
CSS 110921:220641+301436,000-BLD-644,22 06 41.06 +30 14 35.7,Peg,UGSU,--,16.9 - 23.0 V CV,331.6710833,30.24325,ZTF18abvbqyo,0.190463104,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
CSS 111004:214738+244554,000-BKF-434,21 47 38.39 +24 45 53.9,Peg,UGSU,0.09273,12.76 - 17.9 CV V,326.9099583,24.76497222,ZTF18abcsuit,0.258437156,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
CSS 120616:224736+250436,000-BKQ-475,22 47 36.40 +25 04 36.3,Peg,UGSU,--,16.9 - 19.5 CV,341.9016667,25.07675,ZTF18acehjtj,0.273963179,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
CSS 120812:221823+344509,000-BKQ-605,22 18 22.85 +34 45 08.5,Peg,UGSU,--,15.2 - 18.5: CV V,334.5952083,34.75236111,ZTF18abbuvrd,0.120655345,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
DDE 26,000-BKD-612,22 03 28.21 +30 56 36.4,Peg,UGSU,--,15.5 - <20.5 CV,330.8675417,30.94344444,ZTF18abjuxmo,0.143605844,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
MASTER OT J234843.23+250250.4,000-BLF-156,23 48 43.14 +25 02 50.1,Peg,UGSU,0.032,14.4 - 20.4 r CR,357.17975,25.04725,ZTF18adibadz,0.346375453,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
N080829A,000-BLS-496,21 42 54.30 +15 36 42.3,Peg,UGSU,0.063,15.5 - 22.6 V,325.72625,15.61175,ZTF20aauoefo,0.0722129,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
TCP J21551059+3337252,000-BNY-863,21 55 10.55 +33 37 22.9,Peg,UGSU,--,13.7 - 21.1 g,328.7939583,33.62302778,ZTF21aaygkfz,0.451325391,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
TCP J22032951+3544161,000-BPL-729,22 03 29.47 +35 44 17.4,Peg,UGSU,--,13.9 - 22.1 g,330.8727917,35.73816667,ZTF22abqbabs,0.011903944,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
TCP J23130812+2337018,000-BKC-326,23 13 08.12 +23 37 01.3,Peg,UGSU,0.069,13.4 - 19.9 V,348.2838333,23.61702778,ZTF19acwgoya,0.497712047,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
ZTF22abfjnpj,000-BPL-193,22 28 43.42 +19 32 35.0,Peg,UGSU,--,13.1 - 21.5 g,337.1809167,19.54305556,ZTF22abfjnpj,0.062235355,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
UV Per,000-BBD-531,02 10 08.27 +57 11 20.9,Per,UGSU,0.06489,11.0 - 18.2 V,32.53445833,57.18913889,ZTF17aabgzgb,0.347519058,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
PU Per,000-BBF-258,02 42 16.15 +35 40 47.2,Per,UGSU,--,14.7 - 20.0: p,40.56729167,35.67977778,ZTF18acdyfat,0.132734758,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
PV Per,000-BBF-292,02 42 53.40 +38 04 03.4,Per,UGSU,-110,14.9 - 20.0: p,40.7225,38.06761111,ZTF18abnolsl,0.310325569,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
V0368 Per,000-BCW-784,02 47 32.62 +34 58 27.9,Per,UGSU,--,15.2 - 21 CR,41.88591667,34.97441667,ZTF19aampnqu,0.351720755,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
V1024 Per,000-BCX-660,04 02 39.01 +42 50 45.9,Per,UGSU,0.0706,12.2 - 19.17 V,60.66254167,42.84608333,ZTF18aaaatwt,0.758920388,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
ASASSN-15rs,000-BLS-715,04 46 33.68 +48 57 55.6,Per,UGSU,--,14.5 - 17.5 V,71.64033333,48.96544444,ZTF17aaaslpy,0.146568444,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
ASASSN-16ag,000-BLV-516,01 34 38.25 +52 06 15.9,Per,UGSU,--,16.2 - 19.5 V,23.659375,52.10441667,ZTF18abqasii,0.220742479,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
ASASSN-16mo,000-BMC-508,02 56 56.68 +49 27 47.4,Per,UGSU,--,15.0 - 21.2 B V,44.23616667,49.46316667,ZTF19ablxoda,0.388063706,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
ASASSN-16nw,000-BMD-052,01 53 48.91 +52 52 03.3,Per,UGSU,--,15.6 - 21.5 g,28.45379167,52.86758333,ZTF18abwqbxc,0.164199651,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
ASASSN-16og,000-BLV-867,04 31 27.01 +35 27 13.0,Per,UGSU,--,14.8 - 20.8 V,67.86254167,35.45361111,ZTF18acruxtm,0.172010961,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
DDE 39,000-BLR-115,04 02 52.70 +43 55 44.8,Per,UGSU,--,15.3 - 19.7 r CR,60.71958333,43.92911111,ZTF18aabfgpj,1.31921267,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
MASTER OT J021315.37+533822.7,000-BLF-325,02 13 15.49 +53 38 22.8,Per,UGSU,--,16.8 - 21.1 G,33.31454167,53.63966667,ZTF17aaawpsz,0.048597648,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
MASTER OT J024850.29+401449.5,000-BKW-294,02 48 50.28 +40 14 48.1,Per,UGSU,--,15.9 - 21.2 r CR,42.2095,40.24669444,ZTF18acsytgy,0.132983625,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
MASTER OT J042609.34+354144.8,000-BKR-566,04 26 09.32 +35 41 45.1,Per,UGSU,0.0656,12.7 - 17.0 r CR,66.53883333,35.69586111,ZTF17aabuvss,0.840095776,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
MASTER OT J043915.60+424232.3,000-BLG-486,04 39 15.50 +42 42 32.9,Per,UGSU,--,15.7 CR - 21.1 B,69.81458333,42.70913889,ZTF18adatknf,0.433146558,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
MGAB-V577,--,01 48 00.81 +53 40 58.2,Per,UGSU,--,17.1 - 20.3 g,27.003375,53.68283333,ZTF17aaartvz,0.053147255,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
SDSS J032015.29+441059.3,000-BJY-135,03 20 15.28 +44 10 59.7,Per,UGSU,0.0687,14.7 - 18.4 r,50.06366667,44.18325,ZTF18aabeymw,0.744093313,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
TY Psc,000-BBC-886,01 25 39.35 +32 23 08.9,Psc,UGSU,0.06833,11.7 - 18.0 V,21.41395833,32.38580556,ZTF18abuocqk,0.374347023,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
GV Psc,000-BJQ-066,01 13 06.74 +21 52 50.6,Psc,UGSU,0.0902,14.8 - 20.3 CV,18.27808333,21.88072222,ZTF18adcbymz,0.453174044,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
HY Psc,000-BJJ-307,23 03 51.64 +01 06 51.2,Psc,UGSU,0.076743,13.8 - 18.9 G,345.9651667,1.114222222,ZTF18abteeqy,0.224434861,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
ASASSN-16gx,000-BLY-372,00 56 18.92 +28 48 19.2,Psc,UGSU,--,15.5 - 21.5 V,14.07883333,28.80533333,ZTF20ablmvgs,0.082472943,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
CSS 080921:010522+110253,000-BJY-024,01 05 22.19 +11 02 52.6,Psc,UGSU,--,15.0 - 21.0 G CV,16.34245833,11.04794444,ZTF18abshrdj,0.870286049,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,up to here
CSS 101008:011517+245530,000-BKQ-512,01 15 16.56 +24 55 30.1,Psc,UGSU,--,16.5 - 21 CV,18.819,24.92502778,ZTF18abumrmx,0.218051316,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
CSS 141029:014305+263833,000-BLK-804,01 43 04.66 +26 38 33.2,Psc,UGSU,0.0646,14.1 - 18.6 G CV,25.76941667,26.64255556,ZTF18abscjio,0.024201433,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
MLS 100904:234441-001206,000-BJW-465,23 44 40.55 -00 12 05.6,Psc,UGSU,--,14.29 - 20.5 CV,356.1689583,-0.201555556,ZTF19abkcdls,0.63775225,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
TY PsA,000-BCQ-795,22 49 39.90 -27 06 53.1,PsA,UGSU,0.0841,12 - 17 B,342.41625,-27.11475,ZTF18acmfijs,0.647644573,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
ASASSN-15sm,000-BLS-866,08 21 58.76 -15 37 33.2,Pup,UGSU,--,14.3 - 20.2 V,125.4948333,-15.62588889,ZTF20aaphqqz,0.282786535,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
ASASSN-16dc,000-BLW-925,07 56 56.50 -23 15 58.3,Pup,UGSU,--,14.6 - 19.0 V,119.2354167,-23.26619444,ZTF19aaakzga,0.297201537,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
ASASSN-18ach,000-BMX-786,08 14 13.41 -16 25 03.7,Pup,UGSU,--,15.6 - 22.0 g,123.555875,-16.41769444,ZTF19aaerbxy,0.358543948,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,unclear,
VZ Pyx,000-BBQ-159,08 59 19.84 -24 28 55.3,Pyx,UGSU,0.07332,11.8 - 16.8 V,134.8326667,-24.48202778,ZTF20adbxfwr,0.336694381,0,dwarf_nova,dwarf_nova_SU_Uma,,0,0,unclear,
AW Sge,000-BCJ-957,19 58 37.07 +16 41 28.3,Sge,UGSU,0.0724,14.0 - <19.6 V,299.6544583,16.69119444,ZTF18abjhdua,0.188518789,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
GL Sge,000-BFD-471,20 07 09.37 +18 51 38.0,Sge,UGSU,--,15.3 - 20.3 V,301.7890417,18.86055556,ZTF19acencdn,0.251865252,0,dwarf_nova,dwarf_nova_SU_Uma,,0,0,unclear,
MGAB-V920,--,20 11 11.03 +16 19 55.1,Sge,UGSU,--,16.3 - 21.2 g,302.7959583,16.33197222,ZTF18acswncz,0.148997567,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
ASASSN-16jd,000-BLZ-084,18 50 33.33 -26 50 40.8,Sgr,UGSU,--,13.6 - <21 V,282.638875,-26.84466667,ZTF20abivkjs,0.793062394,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
ASASSN-18nz,000-BMR-794,19 40 43.70 -19 48 07.9,Sgr,UGSU,--,15.5 - <22 g,295.1820833,-19.80219444,ZTF21abjrhkh,1.781356711,0,dwarf_nova,dwarf_nova_SU_Uma,,0,0,unclear,
ASASSN-18tv,000-BMT-671,19 19 06.22 -21 27 59.3,Sgr,UGSU,--,16.1 - 21.3 g,289.7759167,-21.46647222,ZTF18abckcyr,0.14278118,0,dwarf_nova,dwarf_nova_SU_Uma,,0,0,unclear,
PNV J19321040-2052505,000-BMM-489,19 32 10.36 -20 52 49.2,Sgr,UGSU,--,10.9 - 19.1 V,293.0431667,-20.88033333,ZTF19abcznca,0.18390213,0,dwarf_nova,dwarf_nova_SU_Uma,,0,0,unclear,
TCP J17453768-1756253,000-BLP-217,17 45 37.79 -17 56 22.3,Sgr,UGSU,--,12.3 - 17.3 V,266.4074583,-17.93952778,ZTF19adcnofj,0.736545413,0,dwarf_nova,dwarf_nova_SU_Uma,,0,0,unclear,
ASASSN-22eb,000-BPH-817,16 11 24.88 -22 45 57.7,Sco,UGSU,--,14.3 - 22.8 g,242.8536667,-22.76602778,ZTF22aafvuao,0.101753773,0,dwarf_nova,dwarf_nova_SU_Uma,,0,0,unclear,
QW Ser,000-BBW-170,15 26 13.97 +08 18 02.5,Ser,UGSU,0.07453,12.5 - 18.3 V,231.5582083,8.300694444,ZTF21aaqujsi,0.394306353,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
QZ Ser,000-BBW-756,15 56 54.47 +21 07 19.1,Ser,UGSU,0.08316078,11.8 - 17.7 V,239.2269583,21.12197222,ZTF18abxxeny,0.481700514,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
V0418 Ser,000-BJQ-795,15 14 53.66 +02 09 34.7,Ser,UGSU,--,15.3 - 19.5 CV CR,228.7235833,2.159638889,ZTF18adkmvwx,0.328600607,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
V0493 Ser,000-BFV-016,15 56 44.23 -00 09 50.0,Ser,UGSU,0.0740799,12.2 - 19 V,239.1842917,-0.163888889,ZTF18adbahiw,0.282736421,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
ASASSN-21ow,000-BPC-196,17 29 50.22 -15 20 06.8,Ser,UGSU,--,16.2 - 22.8 g,262.45925,-15.33522222,ZTF18acavhsv,0.12271267,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
MGAB-V717,--,18 03 35.79 -00 02 30.3,Ser,UGSU,--,17.5 - 20.6 g,270.899125,-0.04175,ZTF18admftdp,0.066349584,0,dwarf_nova,dwarf_nova_SU_Uma,,0,0,unclear,
SDSS J152857.86+034911.7,000-BJQ-857,15 28 57.86 +03 49 11.7,Ser,UGSU,--,16.4 - 20.3 CV,232.2410833,3.819916667,ZTF18abaloet,0.301869249,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
SDSS J155720.75+180720.2,000-BJQ-863,15 57 20.76 +18 07 20.2,Ser,UGSU,0.081,14.8 - 19.6 G CV,239.3365,18.12227778,ZTF18adkmwel,0.055495024,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
CSS 090331:102843-081927,000-BKH-904,10 28 42.89 -08 19 26.6,Sex,UGSU,0.0362,14.6 - 18.5 CV,157.1787083,-8.324055556,ZTF18acvvypr,0.715452453,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
CSS 090429:101546+033312,000-BKC-272,10 15 45.93 +03 33 11.5,Sex,UGSU,0.061,15.1 - 17.5 CV,153.941375,3.553194444,ZTF19aabylxu,0.264614081,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
MASTER OT J094759.83+061044.4,000-BKZ-174,09 47 59.82 +06 10 43.9,Sex,UGSU,0.05588,13.4 - 20.6 g,146.99925,6.178861111,ZTF20aaeuecr,0.116715323,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
V0701 Tau,000-BBG-166,03 44 01.97 +21 57 07.4,Tau,UGSU,--,14.1 - <21.1 V,56.00820833,21.95205556,ZTF18acctfor,0.552596074,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
V1208 Tau,000-BBH-726,04 59 44.04 +19 26 22.8,Tau,UGSU,0.0681,15.0 - 19.2 V,74.9335,19.43966667,ZTF17aacuafj,0.238217719,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
V1212 Tau,000-BCX-322,03 51 56.99 +25 25 27.6,Tau,UGSU,0.06818,15.3 - <21.5 B,57.98745833,25.42433333,ZTF18acrcryc,0.353021021,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
V1389 Tau,000-BFT-681,04 06 59.83 +00 52 44.1,Tau,UGSU,0.07815,13.2 - 18.9 G CV,61.74929167,0.878916667,ZTF18admgyam,0.458531105,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
ASASSN-15fh,000-BLP-775,05 52 29.33 +12 39 17.9,Tau,UGSU,--,14.0 - 21.1 V,88.12220833,12.65497222,ZTF18adaifzl,0.08201348,0,dwarf_nova,dwarf_nova_SU_Uma,,0,1,SU_Uma,
ASASSN-15su,000-BLS-974,05 05 03.08 +22 25 30.3,Tau,UGSU,--,15.0 V - 20.1 CV,76.26283333,22.42508333,ZTF18acrkdsi,0.605675666,0,dwarf_nova,dwarf_nova_SU_Uma,,0,3,SU_Uma,
